2011-11-23 16:13:27,892 Starting DroneDriver
2011-11-23 16:13:37,640 vel_x, Err, -39.000000, P, -0.039000, I, 0.000000, D, 0.000000, PID, -0.039000
2011-11-23 16:13:40,054 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,103 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000002, PID, -0.008998
2011-11-23 16:13:40,104 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000001, PID, -0.007999
2011-11-23 16:13:40,153 vel_x, Err, -10.000000, P, -0.010000, I, 0.000000, D, -0.000002, PID, -0.010002
2011-11-23 16:13:40,153 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000002, PID, -0.009002
2011-11-23 16:13:40,203 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000002, PID, -0.011002
2011-11-23 16:13:40,203 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000002, PID, -0.007998
2011-11-23 16:13:40,253 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000000, PID, -0.011000
2011-11-23 16:13:40,253 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,303 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000000, PID, -0.011000
2011-11-23 16:13:40,303 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,380 vel_x, Err, -13.000000, P, -0.013000, I, 0.000000, D, -0.000003, PID, -0.013003
2011-11-23 16:13:40,381 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,428 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, -0.000002, PID, -0.014002
2011-11-23 16:13:40,429 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,479 vel_x, Err, -13.000000, P, -0.013000, I, 0.000000, D, 0.000002, PID, -0.012998
2011-11-23 16:13:40,480 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,528 vel_x, Err, -12.000000, P, -0.012000, I, 0.000000, D, 0.000002, PID, -0.011998
2011-11-23 16:13:40,528 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,656 vel_x, Err, -10.000000, P, -0.010000, I, 0.000000, D, 0.000002, PID, -0.009998
2011-11-23 16:13:40,657 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:13:40,679 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000004, PID, -0.008996
2011-11-23 16:13:40,679 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000004, PID, -0.009004
2011-11-23 16:13:40,732 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:40,733 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:40,806 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:40,807 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000001, PID, -0.007999
2011-11-23 16:13:40,853 vel_x, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,854 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,906 vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000001, PID, -0.007999
2011-11-23 16:13:40,906 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:40,954 vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:13:40,954 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,005 vel_x, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,005 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,081 vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:13:41,081 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,128 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000002, PID, -0.009002
2011-11-23 16:13:41,128 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,180 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:41,181 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,228 vel_x, Err, -10.000000, P, -0.010000, I, 0.000000, D, -0.000002, PID, -0.010002
2011-11-23 16:13:41,228 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,280 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000002, PID, -0.011002
2011-11-23 16:13:41,280 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,380 vel_x, Err, -12.000000, P, -0.012000, I, 0.000000, D, -0.000001, PID, -0.012001
2011-11-23 16:13:41,381 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,428 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, -0.000004, PID, -0.014004
2011-11-23 16:13:41,429 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,478 vel_x, Err, -15.000000, P, -0.015000, I, 0.000000, D, -0.000002, PID, -0.015002
2011-11-23 16:13:41,478 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,556 vel_x, Err, -16.000000, P, -0.016000, I, 0.000000, D, -0.000001, PID, -0.016001
2011-11-23 16:13:41,556 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,603 vel_x, Err, -17.000000, P, -0.017000, I, 0.000000, D, -0.000002, PID, -0.017002
2011-11-23 16:13:41,603 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,654 vel_x, Err, -18.000000, P, -0.018000, I, 0.000000, D, -0.000002, PID, -0.018002
2011-11-23 16:13:41,654 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,703 vel_x, Err, -19.000000, P, -0.019000, I, 0.000000, D, -0.000002, PID, -0.019002
2011-11-23 16:13:41,704 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,781 vel_x, Err, -21.000000, P, -0.021000, I, 0.000000, D, -0.000003, PID, -0.021003
2011-11-23 16:13:41,781 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,832 vel_x, Err, -23.000000, P, -0.023000, I, 0.000000, D, -0.000004, PID, -0.023004
2011-11-23 16:13:41,832 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:41,981 vel_x, Err, -32.000000, P, -0.032000, I, 0.000000, D, -0.000006, PID, -0.032006
2011-11-23 16:13:41,981 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,056 vel_x, Err, -36.000000, P, -0.036000, I, 0.000000, D, -0.000005, PID, -0.036005
2011-11-23 16:13:42,057 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,079 vel_x, Err, -40.000000, P, -0.040000, I, 0.000000, D, -0.000017, PID, -0.040017
2011-11-23 16:13:42,079 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,128 vel_x, Err, -45.000000, P, -0.045000, I, 0.000000, D, -0.000010, PID, -0.045010
2011-11-23 16:13:42,129 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000000, PID, -0.009000
2011-11-23 16:13:42,206 vel_x, Err, -49.000000, P, -0.049000, I, 0.000000, D, -0.000005, PID, -0.049005
2011-11-23 16:13:42,207 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000003, PID, -0.011003
2011-11-23 16:13:42,253 vel_x, Err, -50.000000, P, -0.050000, I, 0.000000, D, -0.000002, PID, -0.050002
2011-11-23 16:13:42,254 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000000, PID, -0.011000
2011-11-23 16:13:42,305 vel_x, Err, -51.000000, P, -0.051000, I, 0.000000, D, -0.000002, PID, -0.051002
2011-11-23 16:13:42,306 vel_y, Err, -10.000000, P, -0.010000, I, 0.000000, D, 0.000002, PID, -0.009998
2011-11-23 16:13:42,356 vel_x, Err, -49.000000, P, -0.049000, I, 0.000000, D, 0.000004, PID, -0.048996
2011-11-23 16:13:42,357 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000002, PID, -0.008998
2011-11-23 16:13:42,431 vel_x, Err, -46.000000, P, -0.046000, I, 0.000000, D, 0.000004, PID, -0.045996
2011-11-23 16:13:42,431 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:42,479 vel_x, Err, -44.000000, P, -0.044000, I, 0.000000, D, 0.000004, PID, -0.043996
2011-11-23 16:13:42,479 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:42,528 vel_x, Err, -42.000000, P, -0.042000, I, 0.000000, D, 0.000004, PID, -0.041996
2011-11-23 16:13:42,528 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:42,578 vel_x, Err, -39.000000, P, -0.039000, I, 0.000000, D, 0.000006, PID, -0.038994
2011-11-23 16:13:42,578 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:42,628 vel_x, Err, -36.000000, P, -0.036000, I, 0.000000, D, 0.000006, PID, -0.035994
2011-11-23 16:13:42,628 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:13:42,678 vel_x, Err, -31.000000, P, -0.031000, I, 0.000000, D, 0.000010, PID, -0.030990
2011-11-23 16:13:42,678 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000002, PID, -0.007998
2011-11-23 16:13:42,730 vel_x, Err, -28.000000, P, -0.028000, I, 0.000000, D, 0.000006, PID, -0.027994
2011-11-23 16:13:42,730 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,779 vel_x, Err, -24.000000, P, -0.024000, I, 0.000000, D, 0.000008, PID, -0.023992
2011-11-23 16:13:42,779 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,828 vel_x, Err, -21.000000, P, -0.021000, I, 0.000000, D, 0.000006, PID, -0.020994
2011-11-23 16:13:42,828 vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,906 vel_x, Err, -18.000000, P, -0.018000, I, 0.000000, D, 0.000004, PID, -0.017996
2011-11-23 16:13:42,906 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:42,953 vel_x, Err, -17.000000, P, -0.017000, I, 0.000000, D, 0.000002, PID, -0.016998
2011-11-23 16:13:42,954 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,003 vel_x, Err, -16.000000, P, -0.016000, I, 0.000000, D, 0.000002, PID, -0.015998
2011-11-23 16:13:43,004 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,056 vel_x, Err, -15.000000, P, -0.015000, I, 0.000000, D, 0.000002, PID, -0.014998
2011-11-23 16:13:43,057 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,105 vel_x, Err, -15.000000, P, -0.015000, I, 0.000000, D, 0.000000, PID, -0.015000
2011-11-23 16:13:43,106 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,181 vel_x, Err, -15.000000, P, -0.015000, I, 0.000000, D, 0.000000, PID, -0.015000
2011-11-23 16:13:43,181 vel_y, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,231 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000002, PID, -0.013998
2011-11-23 16:13:43,231 vel_y, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,254 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000000, PID, -0.014000
2011-11-23 16:13:43,255 vel_y, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,331 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000000, PID, -0.014000
2011-11-23 16:13:43,331 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,431 vel_x, Err, -17.000000, P, -0.017000, I, 0.000000, D, -0.000003, PID, -0.017003
2011-11-23 16:13:43,431 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,478 vel_x, Err, -19.000000, P, -0.019000, I, 0.000000, D, -0.000004, PID, -0.019004
2011-11-23 16:13:43,478 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,556 vel_x, Err, -24.000000, P, -0.024000, I, 0.000000, D, -0.000006, PID, -0.024006
2011-11-23 16:13:43,556 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,606 vel_x, Err, -27.000000, P, -0.027000, I, 0.000000, D, -0.000006, PID, -0.027006
2011-11-23 16:13:43,607 vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,654 vel_x, Err, -29.000000, P, -0.029000, I, 0.000000, D, -0.000004, PID, -0.029004
2011-11-23 16:13:43,655 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,703 vel_x, Err, -33.000000, P, -0.033000, I, 0.000000, D, -0.000008, PID, -0.033008
2011-11-23 16:13:43,704 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,832 vel_x, Err, -39.000000, P, -0.039000, I, 0.000000, D, -0.000005, PID, -0.039005
2011-11-23 16:13:43,832 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,879 vel_x, Err, -41.000000, P, -0.041000, I, 0.000000, D, -0.000004, PID, -0.041004
2011-11-23 16:13:43,879 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,928 vel_x, Err, -43.000000, P, -0.043000, I, 0.000000, D, -0.000004, PID, -0.043004
2011-11-23 16:13:43,929 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:13:43,953 vel_x, Err, -44.000000, P, -0.044000, I, 0.000000, D, -0.000004, PID, -0.044004
2011-11-23 16:13:43,954 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:13:44,028 vel_x, Err, -47.000000, P, -0.047000, I, 0.000000, D, -0.000004, PID, -0.047004
2011-11-23 16:13:44,028 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000001, PID, -0.009001
2011-11-23 16:13:44,078 vel_x, Err, -50.000000, P, -0.050000, I, 0.000000, D, -0.000006, PID, -0.050006
2011-11-23 16:13:44,079 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000004, PID, -0.011004
2011-11-23 16:13:44,128 vel_x, Err, -52.000000, P, -0.052000, I, 0.000000, D, -0.000004, PID, -0.052004
2011-11-23 16:13:44,129 vel_y, Err, -13.000000, P, -0.013000, I, 0.000000, D, -0.000004, PID, -0.013004
2011-11-23 16:13:44,178 vel_x, Err, -52.000000, P, -0.052000, I, 0.000000, D, 0.000000, PID, -0.052000
