2011-11-23 16:19:07,032 Starting DroneDriver
2011-11-23 16:19:15,245 vel_x, Err, -23.000000, P, -0.023000, I, 0.000000, D, 0.000000, PID, -0.023000
2011-11-23 16:19:16,380 vel_y, Err, 5.000000, P, 0.005000, I, 0.000000, D, -0.000007, PID, 0.004993
2011-11-23 16:19:16,455 vel_x, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000003, PID, -0.008997
2011-11-23 16:19:16,456 vel_y, Err, 2.000000, P, 0.002000, I, 0.000000, D, -0.000004, PID, 0.001996
2011-11-23 16:19:16,556 vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000001, PID, -0.007999
2011-11-23 16:19:16,557 vel_y, Err, 1.000000, P, 0.001000, I, 0.000000, D, -0.000001, PID, 0.000999
2011-11-23 16:19:17,381 vel_x, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,382 vel_y, Err, -1.000000, P, -0.001000, I, 0.000000, D, -0.000000, PID, -0.001000
2011-11-23 16:19:17,481 vel_x, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,481 vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,506 vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,506 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,631 vel_x, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,631 vel_y, Err, -12.000000, P, -0.012000, I, 0.000000, D, -0.000004, PID, -0.012004
2011-11-23 16:19:17,753 vel_x, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,754 vel_y, Err, -17.000000, P, -0.017000, I, 0.000000, D, -0.000004, PID, -0.017004
2011-11-23 16:19:17,778 vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,779 vel_y, Err, -20.000000, P, -0.020000, I, 0.000000, D, -0.000012, PID, -0.020012
2011-11-23 16:19:17,855 vel_x, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,856 vel_y, Err, -21.000000, P, -0.021000, I, 0.000000, D, -0.000001, PID, -0.021001
2011-11-23 16:19:17,906 vel_x, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:17,906 vel_y, Err, -20.000000, P, -0.020000, I, 0.000000, D, 0.000002, PID, -0.019998
2011-11-23 16:19:18,080 vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, 0.000003, PID, 0.010003
2011-11-23 16:19:18,081 vel_y, Err, -19.000000, P, -0.019000, I, 0.000000, D, 0.000001, PID, -0.018999
2011-11-23 16:19:18,131 vel_x, Err, 14.000000, P, 0.014000, I, 0.000000, D, 0.000008, PID, 0.014008
2011-11-23 16:19:18,131 vel_y, Err, -19.000000, P, -0.019000, I, 0.000000, D, 0.000000, PID, -0.019000
2011-11-23 16:19:18,153 vel_x, Err, 19.000000, P, 0.019000, I, 0.000000, D, 0.000022, PID, 0.019022
2011-11-23 16:19:18,154 vel_y, Err, -18.000000, P, -0.018000, I, 0.000000, D, 0.000004, PID, -0.017996
2011-11-23 16:19:18,179 vel_x, Err, 24.000000, P, 0.024000, I, 0.000000, D, 0.000019, PID, 0.024019
2011-11-23 16:19:18,180 vel_y, Err, -15.000000, P, -0.015000, I, 0.000000, D, 0.000012, PID, -0.014988
2011-11-23 16:19:18,206 vel_x, Err, 31.000000, P, 0.031000, I, 0.000000, D, 0.000026, PID, 0.031026
2011-11-23 16:19:18,207 vel_y, Err, -12.000000, P, -0.012000, I, 0.000000, D, 0.000011, PID, -0.011989
2011-11-23 16:19:18,228 vel_x, Err, 43.000000, P, 0.043000, I, 0.000000, D, 0.000056, PID, 0.043056
2011-11-23 16:19:18,228 vel_y, Err, -10.000000, P, -0.010000, I, 0.000000, D, 0.000009, PID, -0.009991
2011-11-23 16:19:18,254 vel_x, Err, 54.000000, P, 0.054000, I, 0.000000, D, 0.000042, PID, 0.054042
2011-11-23 16:19:18,255 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:18,279 vel_x, Err, 47.000000, P, 0.047000, I, 0.000000, D, -0.000028, PID, 0.046972
2011-11-23 16:19:18,279 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:18,303 vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, -0.000025, PID, 0.040975
2011-11-23 16:19:18,303 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:18,329 vel_x, Err, 38.000000, P, 0.038000, I, 0.000000, D, -0.000011, PID, 0.037989
2011-11-23 16:19:18,330 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:18,931 vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, -0.000001, PID, 0.031999
2011-11-23 16:19:18,932 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:19:18,956 vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000091, PID, 0.008909
2011-11-23 16:19:18,957 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:18,979 vel_x, Err, 37.000000, P, 0.037000, I, 0.000000, D, 0.000126, PID, 0.037126
2011-11-23 16:19:18,979 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,006 vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, 0.000015, PID, 0.041015
2011-11-23 16:19:19,006 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,028 vel_x, Err, 50.000000, P, 0.050000, I, 0.000000, D, 0.000041, PID, 0.050041
2011-11-23 16:19:19,028 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,131 vel_x, Err, 58.000000, P, 0.058000, I, 0.000000, D, 0.000008, PID, 0.058008
2011-11-23 16:19:19,131 vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,231 vel_x, Err, 54.000000, P, 0.054000, I, 0.000000, D, -0.000004, PID, 0.053996
2011-11-23 16:19:19,231 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,278 vel_x, Err, 52.000000, P, 0.052000, I, 0.000000, D, -0.000004, PID, 0.051996
2011-11-23 16:19:19,279 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,328 vel_x, Err, 50.000000, P, 0.050000, I, 0.000000, D, -0.000004, PID, 0.049996
2011-11-23 16:19:19,328 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:19,378 vel_x, Err, 48.000000, P, 0.048000, I, 0.000000, D, -0.000004, PID, 0.047996
2011-11-23 16:19:19,378 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000000, PID, -0.008000
2011-11-23 16:19:19,455 vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, -0.000004, PID, 0.044996
2011-11-23 16:19:19,456 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, -0.000001, PID, -0.009001
2011-11-23 16:19:19,503 vel_x, Err, 43.000000, P, 0.043000, I, 0.000000, D, -0.000004, PID, 0.042996
2011-11-23 16:19:19,503 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:19,555 vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, -0.000002, PID, 0.041998
2011-11-23 16:19:19,556 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000004, PID, -0.011004
2011-11-23 16:19:19,656 vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, 0.000000, PID, 0.042000
2011-11-23 16:19:19,657 vel_y, Err, -18.000000, P, -0.018000, I, 0.000000, D, -0.000007, PID, -0.018007
2011-11-23 16:19:19,728 vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, -0.000001, PID, 0.040999
2011-11-23 16:19:19,728 vel_y, Err, -27.000000, P, -0.027000, I, 0.000000, D, -0.000013, PID, -0.027013
2011-11-23 16:19:19,757 vel_x, Err, 40.000000, P, 0.040000, I, 0.000000, D, -0.000003, PID, 0.039997
2011-11-23 16:19:19,757 vel_y, Err, -33.000000, P, -0.033000, I, 0.000000, D, -0.000021, PID, -0.033021
2011-11-23 16:19:19,831 vel_x, Err, 38.000000, P, 0.038000, I, 0.000000, D, -0.000003, PID, 0.037997
2011-11-23 16:19:19,831 vel_y, Err, -39.000000, P, -0.039000, I, 0.000000, D, -0.000008, PID, -0.039008
2011-11-23 16:19:19,878 vel_x, Err, 37.000000, P, 0.037000, I, 0.000000, D, -0.000002, PID, 0.036998
2011-11-23 16:19:19,879 vel_y, Err, -46.000000, P, -0.046000, I, 0.000000, D, -0.000015, PID, -0.046015
2011-11-23 16:19:19,928 vel_x, Err, 35.000000, P, 0.035000, I, 0.000000, D, -0.000004, PID, 0.034996
2011-11-23 16:19:19,928 vel_y, Err, -51.000000, P, -0.051000, I, 0.000000, D, -0.000010, PID, -0.051010
2011-11-23 16:19:19,978 vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, -0.000004, PID, 0.032996
2011-11-23 16:19:19,978 vel_y, Err, -52.000000, P, -0.052000, I, 0.000000, D, -0.000002, PID, -0.052002
2011-11-23 16:19:20,031 vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, -0.000002, PID, 0.031998
2011-11-23 16:19:20,031 vel_y, Err, -50.000000, P, -0.050000, I, 0.000000, D, 0.000004, PID, -0.049996
2011-11-23 16:19:20,079 vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, 0.000000, PID, 0.032000
2011-11-23 16:19:20,079 vel_y, Err, -48.000000, P, -0.048000, I, 0.000000, D, 0.000004, PID, -0.047996
2011-11-23 16:19:20,156 vel_x, Err, 31.000000, P, 0.031000, I, 0.000000, D, -0.000001, PID, 0.030999
2011-11-23 16:19:20,156 vel_y, Err, -43.000000, P, -0.043000, I, 0.000000, D, 0.000007, PID, -0.042993
2011-11-23 16:19:20,205 vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, 0.000002, PID, 0.032002
2011-11-23 16:19:20,205 vel_y, Err, -38.000000, P, -0.038000, I, 0.000000, D, 0.000010, PID, -0.037990
2011-11-23 16:19:20,254 vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, 0.000002, PID, 0.033002
2011-11-23 16:19:20,254 vel_y, Err, -33.000000, P, -0.033000, I, 0.000000, D, 0.000010, PID, -0.032990
2011-11-23 16:19:20,304 vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, -0.000002, PID, 0.031998
2011-11-23 16:19:20,304 vel_y, Err, -27.000000, P, -0.027000, I, 0.000000, D, 0.000012, PID, -0.026988
2011-11-23 16:19:20,353 vel_x, Err, 31.000000, P, 0.031000, I, 0.000000, D, -0.000002, PID, 0.030998
2011-11-23 16:19:20,353 vel_y, Err, -21.000000, P, -0.021000, I, 0.000000, D, 0.000012, PID, -0.020988
2011-11-23 16:19:20,481 vel_x, Err, 27.000000, P, 0.027000, I, 0.000000, D, -0.000003, PID, 0.026997
2011-11-23 16:19:20,481 vel_y, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000005, PID, -0.013995
2011-11-23 16:19:20,506 vel_x, Err, 24.000000, P, 0.024000, I, 0.000000, D, -0.000012, PID, 0.023988
2011-11-23 16:19:20,507 vel_y, Err, -12.000000, P, -0.012000, I, 0.000000, D, 0.000008, PID, -0.011992
2011-11-23 16:19:20,581 vel_x, Err, 20.000000, P, 0.020000, I, 0.000000, D, -0.000005, PID, 0.019995
2011-11-23 16:19:20,582 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000001, PID, -0.010999
2011-11-23 16:19:20,628 vel_x, Err, 16.000000, P, 0.016000, I, 0.000000, D, -0.000009, PID, 0.015991
2011-11-23 16:19:20,628 vel_y, Err, -13.000000, P, -0.013000, I, 0.000000, D, -0.000004, PID, -0.013004
2011-11-23 16:19:20,731 vel_x, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000007, PID, 0.008993
2011-11-23 16:19:20,731 vel_y, Err, -15.000000, P, -0.015000, I, 0.000000, D, -0.000002, PID, -0.015002
2011-11-23 16:19:20,778 vel_x, Err, 5.000000, P, 0.005000, I, 0.000000, D, -0.000009, PID, 0.004991
2011-11-23 16:19:20,778 vel_y, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000002, PID, -0.013998
2011-11-23 16:19:20,856 vel_x, Err, 3.000000, P, 0.003000, I, 0.000000, D, -0.000003, PID, 0.002997
2011-11-23 16:19:20,856 vel_y, Err, -13.000000, P, -0.013000, I, 0.000000, D, 0.000001, PID, -0.012999
2011-11-23 16:19:20,878 vel_x, Err, 0.000000, P, 0.000000, I, 0.000000, D, -0.000014, PID, -0.000014
2011-11-23 16:19:20,878 vel_y, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000009, PID, -0.010991
2011-11-23 16:19:20,953 vel_x, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:20,954 vel_y, Err, -10.000000, P, -0.010000, I, 0.000000, D, 0.000001, PID, -0.009999
2011-11-23 16:19:21,006 vel_x, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,006 vel_y, Err, -10.000000, P, -0.010000, I, 0.000000, D, 0.000000, PID, -0.010000
2011-11-23 16:19:21,055 vel_x, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,056 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000002, PID, -0.008998
2011-11-23 16:19:21,103 vel_x, Err, -8.000000, P, -0.008000, I, 0.000000, D, -0.000004, PID, -0.008004
2011-11-23 16:19:21,103 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,153 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, -0.000006, PID, -0.011006
2011-11-23 16:19:21,153 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,231 vel_x, Err, -13.000000, P, -0.013000, I, 0.000000, D, -0.000003, PID, -0.013003
2011-11-23 16:19:21,232 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,278 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, -0.000002, PID, -0.014002
2011-11-23 16:19:21,279 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,328 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000000, PID, -0.014000
2011-11-23 16:19:21,328 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,378 vel_x, Err, -14.000000, P, -0.014000, I, 0.000000, D, 0.000000, PID, -0.014000
2011-11-23 16:19:21,378 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,503 vel_x, Err, -11.000000, P, -0.011000, I, 0.000000, D, 0.000002, PID, -0.010998
2011-11-23 16:19:21,503 vel_y, Err, -9.000000, P, -0.009000, I, 0.000000, D, 0.000000, PID, -0.009000
2011-11-23 16:19:21,603 vel_x, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,604 vel_y, Err, -8.000000, P, -0.008000, I, 0.000000, D, 0.000001, PID, -0.007999
2011-11-23 16:19:21,657 vel_x, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,657 vel_y, Err, -7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,703 vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,703 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,753 vel_x, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,753 vel_y, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,828 vel_x, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,828 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,854 vel_x, Err, 8.000000, P, 0.008000, I, 0.000000, D, 0.000005, PID, 0.008005
2011-11-23 16:19:21,854 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,928 vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000004, PID, 0.011004
2011-11-23 16:19:21,928 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:21,978 vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, 0.000008, PID, 0.015008
2011-11-23 16:19:21,978 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,028 vel_x, Err, 16.000000, P, 0.016000, I, 0.000000, D, 0.000002, PID, 0.016002
2011-11-23 16:19:22,028 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,079 vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000002, PID, 0.017002
2011-11-23 16:19:22,080 vel_y, Err, -3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,128 vel_x, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000000, PID, 0.017000
2011-11-23 16:19:22,129 vel_y, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,179 vel_x, Err, 15.000000, P, 0.015000, I, 0.000000, D, -0.000004, PID, 0.014996
2011-11-23 16:19:22,179 vel_y, Err, 0.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,256 vel_x, Err, 12.000000, P, 0.012000, I, 0.000000, D, -0.000004, PID, 0.011996
2011-11-23 16:19:22,257 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,303 vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000002, PID, 0.010998
2011-11-23 16:19:22,303 vel_y, Err, 2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,356 vel_x, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000000, PID, 0.011000
2011-11-23 16:19:22,356 vel_y, Err, 4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,405 vel_x, Err, 10.000000, P, 0.010000, I, 0.000000, D, -0.000002, PID, 0.009998
2011-11-23 16:19:22,405 vel_y, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:19:22,506 vel_x, Err, 5.000000, P, 0.005000, I, 0.000000, D, -0.000005, PID, 0.004995
2011-11-23 16:19:22,506 vel_y, Err, 9.000000, P, 0.009000, I, 0.000000, D, 0.000002, PID, 0.009002
2011-11-23 16:19:22,556 vel_x, Err, 2.000000, P, 0.002000, I, 0.000000, D, -0.000006, PID, 0.001994
2011-11-23 16:19:22,556 vel_y, Err, 11.000000, P, 0.011000, I, 0.000000, D, 0.000004, PID, 0.011004
2011-11-23 16:19:22,631 vel_x, Err, 1.000000, P, 0.001000, I, 0.000000, D, -0.000001, PID, 0.000999
2011-11-23 16:19:22,632 vel_y, Err, 14.000000, P, 0.014000, I, 0.000000, D, 0.000004, PID, 0.014004
2011-11-23 16:19:22,681 vel_x, Err, 1.000000, P, 0.001000, I, 0.000000, D, 0.000000, PID, 0.001000
2011-11-23 16:19:22,682 vel_y, Err, 17.000000, P, 0.017000, I, 0.000000, D, 0.000006, PID, 0.017006
2011-11-23 16:19:22,728 vel_x, Err, 1.000000, P, 0.001000, I, 0.000000, D, 0.000000, PID, 0.001000
2011-11-23 16:19:22,728 vel_y, Err, 20.000000, P, 0.020000, I, 0.000000, D, 0.000007, PID, 0.020007
2011-11-23 16:19:22,781 vel_x, Err, -1.000000, P, -0.001000, I, 0.000000, D, -0.000004, PID, -0.001004
2011-11-23 16:19:22,781 vel_y, Err, 24.000000, P, 0.024000, I, 0.000000, D, 0.000007, PID, 0.024007
2011-11-23 16:19:22,931 vel_x, Err, -17.000000, P, -0.017000, I, 0.000000, D, -0.000011, PID, -0.017011
2011-11-23 16:19:22,931 vel_y, Err, 38.000000, P, 0.038000, I, 0.000000, D, 0.000009, PID, 0.038009
2011-11-23 16:19:22,978 vel_x, Err, -23.000000, P, -0.023000, I, 0.000000, D, -0.000013, PID, -0.023013
2011-11-23 16:19:22,978 vel_y, Err, 41.000000, P, 0.041000, I, 0.000000, D, 0.000006, PID, 0.041006
2011-11-23 16:19:23,031 vel_x, Err, -30.000000, P, -0.030000, I, 0.000000, D, -0.000013, PID, -0.030013
2011-11-23 16:19:23,031 vel_y, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000008, PID, 0.045008
2011-11-23 16:19:23,105 vel_x, Err, -41.000000, P, -0.041000, I, 0.000000, D, -0.000015, PID, -0.041015
2011-11-23 16:19:23,105 vel_y, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000005, PID, 0.049005
2011-11-23 16:19:23,153 vel_x, Err, -41.000000, P, -0.041000, I, 0.000000, D, 0.000000, PID, -0.041000
2011-11-23 16:19:23,153 vel_y, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000000, PID, 0.049000
2011-11-23 16:19:23,203 vel_x, Err, -41.000000, P, -0.041000, I, 0.000000, D, 0.000000, PID, -0.041000
2011-11-23 16:19:23,204 vel_y, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000000, PID, 0.049000
2011-11-23 16:19:23,757 vel_x, Err, -55.000000, P, -0.055000, I, 0.000000, D, 0.000000, PID, -0.055000
2011-11-23 16:19:23,758 vel_y, Err, 25.000000, P, 0.025000, I, 0.000000, D, 0.000000, PID, 0.025000
2011-11-23 16:19:23,806 vel_x, Err, -52.000000, P, -0.052000, I, 0.000000, D, 0.000006, PID, -0.051994
2011-11-23 16:19:23,807 vel_y, Err, 23.000000, P, 0.023000, I, 0.000000, D, -0.000004, PID, 0.022996
2011-11-23 16:19:23,856 vel_x, Err, -51.000000, P, -0.051000, I, 0.000000, D, 0.000002, PID, -0.050998
2011-11-23 16:19:23,857 vel_y, Err, 21.000000, P, 0.021000, I, 0.000000, D, -0.000004, PID, 0.020996
2011-11-23 16:19:23,904 vel_x, Err, -50.000000, P, -0.050000, I, 0.000000, D, 0.000002, PID, -0.049998
2011-11-23 16:19:23,905 vel_y, Err, 18.000000, P, 0.018000, I, 0.000000, D, -0.000006, PID, 0.017994
2011-11-23 16:19:23,981 vel_x, Err, -49.000000, P, -0.049000, I, 0.000000, D, 0.000001, PID, -0.048999
2011-11-23 16:19:23,981 vel_y, Err, 17.000000, P, 0.017000, I, 0.000000, D, -0.000001, PID, 0.016999
2011-11-23 16:19:24,028 vel_x, Err, -48.000000, P, -0.048000, I, 0.000000, D, 0.000002, PID, -0.047998
2011-11-23 16:19:24,028 vel_y, Err, 13.000000, P, 0.013000, I, 0.000000, D, -0.000009, PID, 0.012991
2011-11-23 16:19:24,080 vel_x, Err, -47.000000, P, -0.047000, I, 0.000000, D, 0.000002, PID, -0.046998
2011-11-23 16:19:24,081 vel_y, Err, 11.000000, P, 0.011000, I, 0.000000, D, -0.000004, PID, 0.010996
2011-11-23 16:19:24,131 vel_x, Err, -47.000000, P, -0.047000, I, 0.000000, D, 0.000000, PID, -0.047000
2011-11-23 16:19:24,131 vel_y, Err, 12.000000, P, 0.012000, I, 0.000000, D, 0.000002, PID, 0.012002
2011-11-23 16:19:24,180 vel_x, Err, -44.000000, P, -0.044000, I, 0.000000, D, 0.000006, PID, -0.043994
2011-11-23 16:19:24,181 vel_y, Err, 9.000000, P, 0.009000, I, 0.000000, D, -0.000006, PID, 0.008994
