2011-11-23 16:29:13,640 Starting DroneDriver
2011-11-23 16:29:13,796 vel_x, Err, -50.000000, P, -0.100000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:16,556 vel_x, Err, -19.000000, P, -0.038000, I, 0.000000, D, 0.009592, PID, -0.028408
2011-11-23 16:29:16,556 vel_y, Err, -59.000000, P, -0.118000, I, 0.000000, D, -0.044763, PID, -0.100000
2011-11-23 16:29:16,606 vel_x, Err, -15.000000, P, -0.030000, I, 0.000000, D, 0.031950, PID, 0.001950
2011-11-23 16:29:16,606 vel_y, Err, -63.000000, P, -0.126000, I, 0.000000, D, -0.031943, PID, -0.100000
2011-11-23 16:29:16,656 vel_x, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.032073, PID, 0.010073
2011-11-23 16:29:16,656 vel_y, Err, -68.000000, P, -0.136000, I, 0.000000, D, -0.040076, PID, -0.100000
2011-11-23 16:29:16,706 vel_x, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:16,706 vel_y, Err, -72.000000, P, -0.144000, I, 0.000000, D, -0.032036, PID, -0.100000
2011-11-23 16:29:16,756 vel_x, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:16,756 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, -0.032072, PID, -0.100000
2011-11-23 16:29:16,806 vel_x, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:16,806 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:16,880 vel_x, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:16,881 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:17,082 vel_x, Err, 48.000000, P, 0.096000, I, 0.000000, D, 0.000000, PID, 0.096000
2011-11-23 16:29:17,083 vel_y, Err, -80.000000, P, -0.160000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:17,131 vel_x, Err, 54.000000, P, 0.108000, I, 0.000000, D, 0.049313, PID, 0.100000
2011-11-23 16:29:17,131 vel_y, Err, -79.000000, P, -0.158000, I, 0.000000, D, 0.008214, PID, -0.100000
2011-11-23 16:29:17,181 vel_x, Err, 59.000000, P, 0.118000, I, 0.000000, D, 0.040087, PID, 0.100000
2011-11-23 16:29:17,181 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, 0.024042, PID, -0.100000
2011-11-23 16:29:17,306 vel_x, Err, 59.000000, P, 0.118000, I, 0.000000, D, 0.000000, PID, 0.100000
2011-11-23 16:29:17,306 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:17,456 vel_x, Err, 59.000000, P, 0.118000, I, 0.000000, D, 0.000000, PID, 0.100000
2011-11-23 16:29:17,456 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:17,731 vel_x, Err, 57.000000, P, 0.114000, I, 0.000000, D, 0.000000, PID, 0.100000
2011-11-23 16:29:17,731 vel_y, Err, -46.000000, P, -0.092000, I, 0.000000, D, 0.000000, PID, -0.092000
2011-11-23 16:29:17,780 vel_x, Err, 51.000000, P, 0.102000, I, 0.000000, D, -0.048208, PID, 0.053792
2011-11-23 16:29:17,781 vel_y, Err, -40.000000, P, -0.080000, I, 0.000000, D, 0.048373, PID, -0.031627
2011-11-23 16:29:17,828 vel_x, Err, 45.000000, P, 0.090000, I, 0.000000, D, -0.050870, PID, 0.039130
2011-11-23 16:29:17,828 vel_y, Err, -34.000000, P, -0.068000, I, 0.000000, D, 0.050998, PID, -0.017002
2011-11-23 16:29:17,882 vel_x, Err, 38.000000, P, 0.076000, I, 0.000000, D, -0.052105, PID, 0.023895
2011-11-23 16:29:17,882 vel_y, Err, -28.000000, P, -0.056000, I, 0.000000, D, 0.044354, PID, -0.011646
2011-11-23 16:29:17,954 vel_x, Err, 29.000000, P, 0.058000, I, 0.000000, D, -0.049409, PID, 0.008591
2011-11-23 16:29:17,955 vel_y, Err, -23.000000, P, -0.046000, I, 0.000000, D, 0.027611, PID, -0.018389
2011-11-23 16:29:18,005 vel_x, Err, 22.000000, P, 0.044000, I, 0.000000, D, -0.054885, PID, -0.010885
2011-11-23 16:29:18,006 vel_y, Err, -19.000000, P, -0.038000, I, 0.000000, D, 0.031215, PID, -0.006785
2011-11-23 16:29:18,055 vel_x, Err, 15.000000, P, 0.030000, I, 0.000000, D, -0.056283, PID, -0.026283
2011-11-23 16:29:18,056 vel_y, Err, -16.000000, P, -0.032000, I, 0.000000, D, 0.024129, PID, -0.007871
2011-11-23 16:29:18,105 vel_x, Err, 9.000000, P, 0.018000, I, 0.000000, D, -0.047884, PID, -0.029884
2011-11-23 16:29:18,106 vel_y, Err, -14.000000, P, -0.028000, I, 0.000000, D, 0.016011, PID, -0.011989
2011-11-23 16:29:18,153 vel_x, Err, 0.000000, P, 0.000000, I, 0.000000, D, -0.076253, PID, -0.076253
2011-11-23 16:29:18,153 vel_y, Err, -12.000000, P, -0.024000, I, 0.000000, D, 0.016903, PID, -0.007097
2011-11-23 16:29:18,229 vel_x, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,230 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.005205, PID, -0.016795
2011-11-23 16:29:18,254 vel_x, Err, -9.000000, P, -0.018000, I, 0.000000, D, -0.035623, PID, -0.053623
2011-11-23 16:29:18,254 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.000000, PID, -0.022000
2011-11-23 16:29:18,306 vel_x, Err, -13.000000, P, -0.026000, I, 0.000000, D, -0.030506, PID, -0.056506
2011-11-23 16:29:18,307 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.000000, PID, -0.022000
2011-11-23 16:29:18,381 vel_x, Err, -15.000000, P, -0.030000, I, 0.000000, D, -0.010736, PID, -0.040736
2011-11-23 16:29:18,381 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.000000, PID, -0.022000
2011-11-23 16:29:18,431 vel_x, Err, -15.000000, P, -0.030000, I, 0.000000, D, 0.000000, PID, -0.030000
2011-11-23 16:29:18,431 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.000000, PID, -0.022000
2011-11-23 16:29:18,481 vel_x, Err, -15.000000, P, -0.030000, I, 0.000000, D, 0.000000, PID, -0.030000
2011-11-23 16:29:18,481 vel_y, Err, -11.000000, P, -0.022000, I, 0.000000, D, 0.000000, PID, -0.022000
2011-11-23 16:29:18,531 vel_x, Err, -14.000000, P, -0.028000, I, 0.000000, D, 0.008004, PID, -0.019996
2011-11-23 16:29:18,531 vel_y, Err, -10.000000, P, -0.020000, I, 0.000000, D, 0.008004, PID, -0.011996
2011-11-23 16:29:18,607 vel_x, Err, -12.000000, P, -0.024000, I, 0.000000, D, 0.010451, PID, -0.013549
2011-11-23 16:29:18,608 vel_y, Err, -8.000000, P, -0.016000, I, 0.000000, D, 0.010434, PID, -0.005566
2011-11-23 16:29:18,656 vel_x, Err, -9.000000, P, -0.018000, I, 0.000000, D, 0.024749, PID, 0.006749
2011-11-23 16:29:18,656 vel_y, Err, -6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,706 vel_x, Err, -5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,706 vel_y, Err, -4.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,756 vel_x, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,756 vel_y, Err, -1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,806 vel_x, Err, 6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,807 vel_y, Err, 1.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,856 vel_x, Err, 12.000000, P, 0.024000, I, 0.000000, D, 0.042010, PID, 0.066010
2011-11-23 16:29:18,856 vel_y, Err, 3.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,906 vel_x, Err, 18.000000, P, 0.036000, I, 0.000000, D, 0.047849, PID, 0.083849
2011-11-23 16:29:18,906 vel_y, Err, 5.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:18,956 vel_x, Err, 22.000000, P, 0.044000, I, 0.000000, D, 0.032174, PID, 0.076174
2011-11-23 16:29:18,956 vel_y, Err, 6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:19,006 vel_x, Err, 26.000000, P, 0.052000, I, 0.000000, D, 0.031983, PID, 0.083983
2011-11-23 16:29:19,006 vel_y, Err, 7.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:19,131 vel_x, Err, 36.000000, P, 0.072000, I, 0.000000, D, 0.031947, PID, 0.100000
2011-11-23 16:29:19,131 vel_y, Err, 10.000000, P, 0.020000, I, 0.000000, D, 0.013750, PID, 0.033750
2011-11-23 16:29:19,181 vel_x, Err, 38.000000, P, 0.076000, I, 0.000000, D, 0.015953, PID, 0.091953
2011-11-23 16:29:19,182 vel_y, Err, 11.000000, P, 0.022000, I, 0.000000, D, 0.007964, PID, 0.029964
2011-11-23 16:29:19,231 vel_x, Err, 39.000000, P, 0.078000, I, 0.000000, D, 0.008043, PID, 0.086043
2011-11-23 16:29:19,231 vel_y, Err, 11.000000, P, 0.022000, I, 0.000000, D, 0.000000, PID, 0.022000
2011-11-23 16:29:19,306 vel_x, Err, 39.000000, P, 0.078000, I, 0.000000, D, 0.000000, PID, 0.078000
2011-11-23 16:29:19,306 vel_y, Err, 14.000000, P, 0.028000, I, 0.000000, D, 0.016035, PID, 0.044035
2011-11-23 16:29:19,356 vel_x, Err, 39.000000, P, 0.078000, I, 0.000000, D, 0.000000, PID, 0.078000
2011-11-23 16:29:19,356 vel_y, Err, 18.000000, P, 0.036000, I, 0.000000, D, 0.031928, PID, 0.067928
2011-11-23 16:29:19,506 vel_x, Err, 29.000000, P, 0.058000, I, 0.000000, D, -0.026699, PID, 0.031301
2011-11-23 16:29:19,506 vel_y, Err, 28.000000, P, 0.056000, I, 0.000000, D, 0.026717, PID, 0.082717
2011-11-23 16:29:19,556 vel_x, Err, 25.000000, P, 0.050000, I, 0.000000, D, -0.031897, PID, 0.018103
2011-11-23 16:29:19,557 vel_y, Err, 31.000000, P, 0.062000, I, 0.000000, D, 0.023807, PID, 0.085807
2011-11-23 16:29:19,606 vel_x, Err, 21.000000, P, 0.042000, I, 0.000000, D, -0.031871, PID, 0.010129
2011-11-23 16:29:19,607 vel_y, Err, 34.000000, P, 0.068000, I, 0.000000, D, 0.023893, PID, 0.091893
2011-11-23 16:29:19,656 vel_x, Err, 16.000000, P, 0.032000, I, 0.000000, D, -0.040210, PID, -0.008210
2011-11-23 16:29:19,656 vel_y, Err, 37.000000, P, 0.074000, I, 0.000000, D, 0.024211, PID, 0.098211
2011-11-23 16:29:19,731 vel_x, Err, 8.000000, P, 0.016000, I, 0.000000, D, -0.042687, PID, -0.026687
2011-11-23 16:29:19,731 vel_y, Err, 40.000000, P, 0.080000, I, 0.000000, D, 0.016004, PID, 0.096004
2011-11-23 16:29:19,781 vel_x, Err, -1.000000, P, -0.002000, I, 0.000000, D, -0.072264, PID, -0.074264
2011-11-23 16:29:19,781 vel_y, Err, 43.000000, P, 0.086000, I, 0.000000, D, 0.024063, PID, 0.100000
2011-11-23 16:29:19,831 vel_x, Err, -9.000000, P, -0.018000, I, 0.000000, D, -0.063826, PID, -0.081826
2011-11-23 16:29:19,831 vel_y, Err, 45.000000, P, 0.090000, I, 0.000000, D, 0.015956, PID, 0.100000
2011-11-23 16:29:19,931 vel_x, Err, -26.000000, P, -0.052000, I, 0.000000, D, -0.067899, PID, -0.100000
2011-11-23 16:29:19,932 vel_y, Err, 48.000000, P, 0.096000, I, 0.000000, D, 0.011978, PID, 0.100000
2011-11-23 16:29:19,981 vel_x, Err, -37.000000, P, -0.074000, I, 0.000000, D, -0.088499, PID, -0.100000
2011-11-23 16:29:19,981 vel_y, Err, 49.000000, P, 0.098000, I, 0.000000, D, 0.008027, PID, 0.100000
2011-11-23 16:29:20,056 vel_x, Err, -44.000000, P, -0.088000, I, 0.000000, D, -0.037169, PID, -0.100000
2011-11-23 16:29:20,057 vel_y, Err, 49.000000, P, 0.098000, I, 0.000000, D, 0.000000, PID, 0.098000
2011-11-23 16:29:20,106 vel_x, Err, -50.000000, P, -0.100000, I, 0.000000, D, -0.047783, PID, -0.100000
2011-11-23 16:29:20,107 vel_y, Err, 48.000000, P, 0.096000, I, 0.000000, D, -0.007961, PID, 0.088039
2011-11-23 16:29:20,156 vel_x, Err, -55.000000, P, -0.110000, I, 0.000000, D, -0.040368, PID, -0.100000
2011-11-23 16:29:20,157 vel_y, Err, 46.000000, P, 0.092000, I, 0.000000, D, -0.016141, PID, 0.075859
2011-11-23 16:29:20,206 vel_x, Err, -61.000000, P, -0.122000, I, 0.000000, D, -0.047908, PID, -0.100000
2011-11-23 16:29:20,207 vel_y, Err, 45.000000, P, 0.090000, I, 0.000000, D, -0.007976, PID, 0.082024
2011-11-23 16:29:20,256 vel_x, Err, -61.000000, P, -0.122000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:20,257 vel_y, Err, 45.000000, P, 0.090000, I, 0.000000, D, 0.000000, PID, 0.090000
2011-11-23 16:29:20,306 vel_x, Err, -61.000000, P, -0.122000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:20,307 vel_y, Err, 45.000000, P, 0.090000, I, 0.000000, D, 0.000000, PID, 0.090000
2011-11-23 16:29:20,531 vel_x, Err, -62.000000, P, -0.124000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:20,532 vel_y, Err, 27.000000, P, 0.054000, I, 0.000000, D, 0.000000, PID, 0.054000
2011-11-23 16:29:20,581 vel_x, Err, -60.000000, P, -0.120000, I, 0.000000, D, 0.016181, PID, -0.100000
2011-11-23 16:29:20,581 vel_y, Err, 22.000000, P, 0.044000, I, 0.000000, D, -0.040306, PID, 0.003694
2011-11-23 16:29:20,656 vel_x, Err, -53.000000, P, -0.106000, I, 0.000000, D, 0.037453, PID, -0.068547
2011-11-23 16:29:20,656 vel_y, Err, 14.000000, P, 0.028000, I, 0.000000, D, -0.042887, PID, -0.014887
2011-11-23 16:29:20,681 vel_x, Err, -47.000000, P, -0.094000, I, 0.000000, D, 0.095500, PID, 0.001500
2011-11-23 16:29:20,681 vel_y, Err, 9.000000, P, 0.018000, I, 0.000000, D, -0.079450, PID, -0.061450
2011-11-23 16:29:20,731 vel_x, Err, -42.000000, P, -0.084000, I, 0.000000, D, 0.040110, PID, -0.043890
2011-11-23 16:29:20,731 vel_y, Err, 3.000000, P, 0.006000, I, 0.000000, D, -0.048109, PID, -0.042109
2011-11-23 16:29:20,781 vel_x, Err, -37.000000, P, -0.074000, I, 0.000000, D, 0.039983, PID, -0.034017
2011-11-23 16:29:20,781 vel_y, Err, -2.000000, P, -0.004000, I, 0.000000, D, -0.039931, PID, -0.043931
2011-11-23 16:29:20,856 vel_x, Err, -27.000000, P, -0.054000, I, 0.000000, D, 0.053464, PID, -0.000536
2011-11-23 16:29:20,856 vel_y, Err, -12.000000, P, -0.024000, I, 0.000000, D, -0.053483, PID, -0.077483
2011-11-23 16:29:20,906 vel_x, Err, -18.000000, P, -0.036000, I, 0.000000, D, 0.071935, PID, 0.035935
2011-11-23 16:29:20,906 vel_y, Err, -19.000000, P, -0.038000, I, 0.000000, D, -0.055952, PID, -0.093952
2011-11-23 16:29:20,956 vel_x, Err, -10.000000, P, -0.020000, I, 0.000000, D, 0.064067, PID, 0.044067
2011-11-23 16:29:20,956 vel_y, Err, -25.000000, P, -0.050000, I, 0.000000, D, -0.048013, PID, -0.098013
2011-11-23 16:29:21,006 vel_x, Err, -2.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:21,006 vel_y, Err, -30.000000, P, -0.060000, I, 0.000000, D, -0.039892, PID, -0.099892
2011-11-23 16:29:21,056 vel_x, Err, 6.000000, P, 0.000000, I, 0.000000, D, 0.000000, PID, 0.000000
2011-11-23 16:29:21,056 vel_y, Err, -34.000000, P, -0.068000, I, 0.000000, D, -0.032132, PID, -0.100000
2011-11-23 16:29:21,131 vel_x, Err, 18.000000, P, 0.036000, I, 0.000000, D, 0.064010, PID, 0.100000
2011-11-23 16:29:21,131 vel_y, Err, -38.000000, P, -0.076000, I, 0.000000, D, -0.021336, PID, -0.097336
2011-11-23 16:29:21,231 vel_x, Err, 36.000000, P, 0.072000, I, 0.000000, D, 0.071732, PID, 0.100000
2011-11-23 16:29:21,232 vel_y, Err, -41.000000, P, -0.082000, I, 0.000000, D, -0.011926, PID, -0.093926
2011-11-23 16:29:21,381 vel_x, Err, 36.000000, P, 0.072000, I, 0.000000, D, 0.000000, PID, 0.072000
2011-11-23 16:29:21,381 vel_y, Err, -41.000000, P, -0.082000, I, 0.000000, D, 0.000000, PID, -0.082000
2011-11-23 16:29:21,431 vel_x, Err, 36.000000, P, 0.072000, I, 0.000000, D, 0.000000, PID, 0.072000
2011-11-23 16:29:21,432 vel_y, Err, -41.000000, P, -0.082000, I, 0.000000, D, 0.000000, PID, -0.082000
2011-11-23 16:29:29,179 vel_x, Err, 54.000000, P, 0.108000, I, 0.000000, D, 0.000000, PID, 0.100000
2011-11-23 16:29:29,179 vel_y, Err, -79.000000, P, -0.158000, I, 0.000000, D, 0.000000, PID, -0.100000
2011-11-23 16:29:29,258 vel_x, Err, 52.000000, P, 0.104000, I, 0.000000, D, -0.010144, PID, 0.093856
2011-11-23 16:29:29,258 vel_y, Err, -77.000000, P, -0.154000, I, 0.000000, D, 0.010106, PID, -0.100000
2011-11-23 16:29:29,303 vel_x, Err, 50.000000, P, 0.100000, I, 0.000000, D, -0.017637, PID, 0.082363
2011-11-23 16:29:29,303 vel_y, Err, -75.000000, P, -0.150000, I, 0.000000, D, 0.017703, PID, -0.100000
2011-11-23 16:29:29,353 vel_x, Err, 50.000000, P, 0.100000, I, 0.000000, D, 0.000000, PID, 0.100000
2011-11-23 16:29:29,354 vel_y, Err, -76.000000, P, -0.152000, I, 0.000000, D, -0.007975, PID, -0.100000
2011-11-23 16:29:29,403 vel_x, Err, 53.000000, P, 0.106000, I, 0.000000, D, 0.024369, PID, 0.100000
